transaction_id,customer_id,action_taken,intervention_cost,recovery_probability_at_action,recovered
TXN-17220,CUST-1262,Payment Method Update,8,0.392,0
TXN-17221,CUST-1632,Payment Method Update,8,0.37,1
TXN-17221,CUST-1632,Payment Link,7,0.41,0
TXN-17221,CUST-1632,Human Review,10,0.42,1
TXN-17222,CUST-1260,Payment Link,7,0.468,1
TXN-17222,CUST-1260,Delayed Retry,4,0.618,0
TXN-17222,CUST-1260,Human Review,10,0.578,0
TXN-17223,CUST-2321,Payment Reminder,5,0.36,0
TXN-17223,CUST-2321,Smart Retry,3,0.56,1
TXN-17224,CUST-3386,Delayed Retry,4,0.442,0
TXN-17224,CUST-3386,Smart Retry,3,0.642,1
TXN-17225,CUST-3096,Payment Link,7,0.35,0
TXN-17225,CUST-3096,Human Review,10,0.36,0
TXN-17225,CUST-3096,Payment Method Update,8,0.31,0
TXN-17226,CUST-1013,Payment Link,7,0.562,1
TXN-17226,CUST-1013,Human Review,10,0.422,1
TXN-17226,CUST-1013,Delayed Retry,4,0.402,0
TXN-17227,CUST-2494,Payment Link,7,0.456,1
TXN-17227,CUST-2494,Human Review,10,0.566,0
TXN-17228,CUST-1801,Human Review,10,0.484,1
TXN-17228,CUST-1801,Smart Retry,3,0.304,1
TXN-17228,CUST-1801,Payment Method Update,8,0.334,1
TXN-17229,CUST-2235,Payment Link,7,0.42,0
TXN-17229,CUST-2235,Payment Reminder,5,0.41,0
TXN-17230,CUST-3040,Payment Reminder,5,0.49,0
TXN-17230,CUST-3040,Payment Method Update,8,0.71,0
TXN-17230,CUST-3040,Payment Link,7,0.5,0
TXN-17231,CUST-1100,Payment Method Update,8,0.396,0
TXN-17231,CUST-1100,Human Review,10,0.446,1
TXN-17232,CUST-2163,Human Review,10,0.54,0
TXN-17232,CUST-2163,Payment Link,7,0.43,0
TXN-17233,CUST-2567,Payment Reminder,5,0.43,1
TXN-17233,CUST-2567,Payment Link,7,0.44,1
TXN-17234,CUST-2235,Human Review,10,0.394,0
TXN-17234,CUST-2235,Payment Link,7,0.384,0
TXN-17234,CUST-2235,Delayed Retry,4,0.374,0
TXN-17235,CUST-2010,Payment Method Update,8,0.598,1
TXN-17235,CUST-2010,Payment Link,7,0.388,0
TXN-17236,CUST-2717,Human Review,10,0.352,0
TXN-17236,CUST-2717,Payment Link,7,0.342,0
TXN-17236,CUST-2717,Payment Method Update,8,0.302,1
TXN-17237,CUST-3200,Payment Method Update,8,0.396,0
TXN-17237,CUST-3200,Delayed Retry,4,0.426,0
TXN-17238,CUST-2787,Payment Reminder,5,0.34,0
TXN-17238,CUST-2787,Human Review,10,0.46,1
TXN-17239,CUST-3420,Human Review,10,0.422,1
TXN-17239,CUST-3420,Payment Reminder,5,0.402,0
TXN-17240,CUST-2158,Payment Method Update,8,0.4,1
TXN-17240,CUST-2158,Payment Link,7,0.44,0
TXN-17240,CUST-2158,Payment Reminder,5,0.53,1
TXN-17241,CUST-2383,Payment Method Update,8,0.662,1
TXN-17241,CUST-2383,Delayed Retry,4,0.442,0
TXN-17241,CUST-2383,Payment Reminder,5,0.442,0
TXN-17242,CUST-3045,Payment Reminder,5,0.53,1
TXN-17242,CUST-3045,Human Review,10,0.45,0
TXN-17243,CUST-1457,Smart Retry,3,0.338,1
TXN-17243,CUST-1457,Delayed Retry,4,0.508,1
TXN-17243,CUST-1457,Payment Reminder,5,0.448,1
TXN-17244,CUST-2623,Smart Retry,3,0.626,0
TXN-17244,CUST-2623,Delayed Retry,4,0.376,1
TXN-17244,CUST-2623,Payment Link,7,0.386,0
TXN-17245,CUST-3103,Payment Link,7,0.48,0
TXN-17245,CUST-3103,Delayed Retry,4,0.63,1
TXN-17246,CUST-1038,Smart Retry,3,0.346,0
TXN-17246,CUST-1038,Payment Link,7,0.566,0
TXN-17246,CUST-1038,Payment Reminder,5,0.406,1
TXN-17247,CUST-2501,Human Review,10,0.59,0
TXN-17247,CUST-2501,Payment Method Update,8,0.44,0
TXN-17247,CUST-2501,Smart Retry,3,0.41,0
TXN-17248,CUST-1253,Payment Link,7,0.46,0
TXN-17248,CUST-1253,Smart Retry,3,0.39,0
TXN-17249,CUST-2686,Smart Retry,3,0.316,0
TXN-17249,CUST-2686,Delayed Retry,4,0.376,0
TXN-17250,CUST-2052,Payment Method Update,8,0.334,1
TXN-17250,CUST-2052,Payment Link,7,0.374,0
TXN-17251,CUST-2955,Delayed Retry,4,0.426,1
TXN-17251,CUST-2955,Payment Link,7,0.436,1
TXN-17252,CUST-3016,Delayed Retry,4,0.276,0
TXN-17252,CUST-3016,Payment Link,7,0.286,0
TXN-17252,CUST-3016,Payment Reminder,5,0.276,0
TXN-17253,CUST-1194,Human Review,10,0.466,0
TXN-17253,CUST-1194,Smart Retry,3,0.646,1
TXN-17253,CUST-1194,Payment Reminder,5,0.446,0
TXN-17254,CUST-1927,Smart Retry,3,0.318,0
TXN-17254,CUST-1927,Payment Link,7,0.388,0
TXN-17255,CUST-2995,Human Review,10,0.534,1
TXN-17255,CUST-2995,Payment Reminder,5,0.414,1
TXN-17256,CUST-2591,Payment Link,7,0.456,1
TXN-17256,CUST-2591,Smart Retry,3,0.386,0
TXN-17257,CUST-1084,Delayed Retry,4,0.418,0
TXN-17257,CUST-1084,Human Review,10,0.538,1
TXN-17257,CUST-1084,Smart Retry,3,0.618,1
TXN-17258,CUST-1587,Human Review,10,0.44,0
TXN-17258,CUST-1587,Delayed Retry,4,0.42,0
TXN-17258,CUST-1587,Smart Retry,3,0.62,1
TXN-17259,CUST-3182,Smart Retry,3,0.398,1
TXN-17259,CUST-3182,Payment Reminder,5,0.408,1
TXN-17259,CUST-3182,Delayed Retry,4,0.408,1
TXN-17260,CUST-1280,Delayed Retry,4,0.5,1
TXN-17260,CUST-1280,Payment Method Update,8,0.31,1
TXN-17261,CUST-1497,Human Review,10,0.44,0
TXN-17261,CUST-1497,Payment Method Update,8,0.29,0
TXN-17262,CUST-2569,Payment Reminder,5,0.49,0
TXN-17262,CUST-2569,Delayed Retry,4,0.49,1
TXN-17262,CUST-2569,Payment Link,7,0.5,1
TXN-17263,CUST-3181,Human Review,10,0.442,1
TXN-17263,CUST-3181,Payment Reminder,5,0.442,0
TXN-17263,CUST-3181,Payment Link,7,0.352,0
TXN-17264,CUST-2787,Smart Retry,3,0.578,1
TXN-17264,CUST-2787,Payment Method Update,8,0.348,0
TXN-17264,CUST-2787,Human Review,10,0.398,0
TXN-17265,CUST-1138,Human Review,10,0.586,0
TXN-17265,CUST-1138,Payment Link,7,0.476,0
TXN-17266,CUST-1455,Delayed Retry,4,0.376,0
TXN-17266,CUST-1455,Payment Method Update,8,0.346,0
TXN-17266,CUST-1455,Payment Link,7,0.386,1
TXN-17267,CUST-2707,Human Review,10,0.538,0
TXN-17267,CUST-2707,Smart Retry,3,0.358,0
TXN-17268,CUST-2000,Payment Method Update,8,0.404,0
TXN-17268,CUST-2000,Human Review,10,0.554,0
TXN-17268,CUST-2000,Payment Link,7,0.444,1
TXN-17269,CUST-1130,Delayed Retry,4,0.47,1
TXN-17269,CUST-1130,Smart Retry,3,0.67,0
TXN-17270,CUST-3146,Human Review,10,0.52,0
TXN-17270,CUST-3146,Payment Link,7,0.41,0
TXN-17270,CUST-3146,Payment Reminder,5,0.4,0
TXN-17271,CUST-2750,Payment Method Update,8,0.546,1
TXN-17271,CUST-2750,Human Review,10,0.526,0
TXN-17272,CUST-3178,Smart Retry,3,0.416,0
TXN-17272,CUST-3178,Delayed Retry,4,0.426,0
TXN-17273,CUST-2887,Payment Reminder,5,0.32,0
TXN-17273,CUST-2887,Payment Link,7,0.33,0
TXN-17274,CUST-1177,Payment Link,7,0.374,0
TXN-17274,CUST-1177,Payment Method Update,8,0.334,0
TXN-17275,CUST-2907,Payment Reminder,5,0.43,0
TXN-17275,CUST-2907,Payment Link,7,0.44,0
TXN-17275,CUST-2907,Payment Method Update,8,0.4,0
TXN-17276,CUST-2015,Smart Retry,3,0.366,0
TXN-17276,CUST-2015,Payment Reminder,5,0.426,1
TXN-17276,CUST-2015,Delayed Retry,4,0.426,0
TXN-17277,CUST-2302,Payment Link,7,0.418,0
TXN-17277,CUST-2302,Delayed Retry,4,0.568,1
TXN-17277,CUST-2302,Smart Retry,3,0.348,0
TXN-17278,CUST-3293,Smart Retry,3,0.334,0
TXN-17278,CUST-3293,Payment Link,7,0.404,0
TXN-17279,CUST-1697,Smart Retry,3,0.622,1
TXN-17279,CUST-1697,Payment Link,7,0.432,0
TXN-17280,CUST-1849,Payment Method Update,8,0.628,1
TXN-17280,CUST-1849,Delayed Retry,4,0.408,1
TXN-17281,CUST-3295,Payment Method Update,8,0.33,0
TXN-17281,CUST-3295,Payment Reminder,5,0.36,0
TXN-17282,CUST-1673,Delayed Retry,4,0.446,0
TXN-17282,CUST-1673,Payment Link,7,0.606,1
TXN-17283,CUST-2368,Payment Link,7,0.376,0
TXN-17283,CUST-2368,Smart Retry,3,0.566,1
TXN-17284,CUST-3402,Delayed Retry,4,0.408,0
TXN-17284,CUST-3402,Human Review,10,0.428,1
TXN-17285,CUST-3256,Payment Reminder,5,0.406,1
TXN-17285,CUST-3256,Human Review,10,0.526,1
TXN-17285,CUST-3256,Payment Method Update,8,0.376,0
TXN-17286,CUST-2608,Delayed Retry,4,0.574,0
TXN-17286,CUST-2608,Smart Retry,3,0.404,1
TXN-17287,CUST-2052,Human Review,10,0.488,0
TXN-17287,CUST-2052,Smart Retry,3,0.568,0
TXN-17287,CUST-2052,Delayed Retry,4,0.368,1
TXN-17288,CUST-3234,Delayed Retry,4,0.568,1
TXN-17288,CUST-3234,Payment Reminder,5,0.508,1
TXN-17289,CUST-3251,Payment Method Update,8,0.314,1
TXN-17289,CUST-3251,Payment Link,7,0.354,0
TXN-17290,CUST-1026,Delayed Retry,4,0.414,0
TXN-17290,CUST-1026,Payment Reminder,5,0.414,0
TXN-17290,CUST-1026,Payment Method Update,8,0.384,0
TXN-17291,CUST-2639,Payment Method Update,8,0.35,1
TXN-17291,CUST-2639,Delayed Retry,4,0.38,0
TXN-17292,CUST-1089,Delayed Retry,4,0.414,0
TXN-17292,CUST-1089,Payment Method Update,8,0.384,0
TXN-17293,CUST-2390,Human Review,10,0.478,1
TXN-17293,CUST-2390,Payment Link,7,0.468,0
TXN-17293,CUST-2390,Payment Method Update,8,0.428,1
TXN-17294,CUST-2653,Payment Method Update,8,0.384,0
TXN-17294,CUST-2653,Delayed Retry,4,0.414,0
TXN-17294,CUST-2653,Smart Retry,3,0.614,0
TXN-17295,CUST-3302,Payment Link,7,0.41,0
TXN-17295,CUST-3302,Human Review,10,0.42,1
TXN-17295,CUST-3302,Payment Method Update,8,0.37,1
TXN-17296,CUST-1693,Payment Link,7,0.44,1
TXN-17296,CUST-1693,Smart Retry,3,0.42,0
TXN-17296,CUST-1693,Payment Method Update,8,0.4,0
TXN-17297,CUST-2454,Payment Method Update,8,0.404,0
TXN-17297,CUST-2454,Delayed Retry,4,0.594,0
TXN-17297,CUST-2454,Payment Link,7,0.444,1
TXN-17298,CUST-2094,Human Review,10,0.53,1
TXN-17298,CUST-2094,Payment Link,7,0.42,0
TXN-17298,CUST-2094,Payment Reminder,5,0.41,0
TXN-17299,CUST-1892,Delayed Retry,4,0.418,1
TXN-17299,CUST-1892,Human Review,10,0.538,0
TXN-17300,CUST-3050,Delayed Retry,4,0.36,1
TXN-17300,CUST-3050,Smart Retry,3,0.35,1
TXN-17301,CUST-1589,Human Review,10,0.328,1
TXN-17301,CUST-1589,Payment Link,7,0.318,1
TXN-17301,CUST-1589,Payment Method Update,8,0.278,0
TXN-17302,CUST-1751,Human Review,10,0.546,1
TXN-17302,CUST-1751,Payment Link,7,0.586,1
TXN-17302,CUST-1751,Payment Method Update,8,0.396,1
TXN-17303,CUST-1617,Delayed Retry,4,0.4,1
TXN-17303,CUST-1617,Payment Reminder,5,0.4,0
TXN-17304,CUST-1227,Payment Link,7,0.476,0
TXN-17304,CUST-1227,Delayed Retry,4,0.466,1
TXN-17305,CUST-1096,Delayed Retry,4,0.368,0
TXN-17305,CUST-1096,Human Review,10,0.488,1
TXN-17306,CUST-1462,Payment Reminder,5,0.362,0
TXN-17306,CUST-1462,Payment Link,7,0.372,1
TXN-17307,CUST-2991,Smart Retry,3,0.566,1
TXN-17307,CUST-2991,Payment Method Update,8,0.286,0
TXN-17308,CUST-1080,Human Review,10,0.586,1
TXN-17308,CUST-1080,Smart Retry,3,0.406,1
TXN-17309,CUST-1813,Payment Method Update,8,0.334,0
TXN-17309,CUST-1813,Payment Link,7,0.374,1
TXN-17309,CUST-1813,Human Review,10,0.384,0
TXN-17310,CUST-3140,Payment Reminder,5,0.454,1
TXN-17310,CUST-3140,Human Review,10,0.474,1
TXN-17310,CUST-3140,Payment Link,7,0.464,1
TXN-17311,CUST-1052,Payment Reminder,5,0.292,1
TXN-17311,CUST-1052,Delayed Retry,4,0.292,1
TXN-17312,CUST-1401,Human Review,10,0.562,1
TXN-17312,CUST-1401,Smart Retry,3,0.642,1
TXN-17312,CUST-1401,Payment Link,7,0.452,1
TXN-17313,CUST-3376,Delayed Retry,4,0.402,1
TXN-17313,CUST-3376,Payment Reminder,5,0.402,0
TXN-17314,CUST-3044,Payment Link,7,0.444,1
TXN-17314,CUST-3044,Human Review,10,0.554,0
TXN-17315,CUST-2053,Payment Reminder,5,0.406,1
TXN-17315,CUST-2053,Delayed Retry,4,0.406,0
TXN-17316,CUST-3059,Payment Reminder,5,0.428,1
TXN-17316,CUST-3059,Smart Retry,3,0.318,1
TXN-17316,CUST-3059,Payment Method Update,8,0.298,1
TXN-17317,CUST-2240,Payment Method Update,8,0.4,0
TXN-17317,CUST-2240,Smart Retry,3,0.63,1
TXN-17317,CUST-2240,Human Review,10,0.55,1
TXN-17318,CUST-2526,Payment Link,7,0.448,1
TXN-17318,CUST-2526,Delayed Retry,4,0.438,0
TXN-17319,CUST-1384,Delayed Retry,4,0.582,0
TXN-17319,CUST-1384,Payment Method Update,8,0.392,1
TXN-17320,CUST-1089,Payment Link,7,0.444,1
TXN-17320,CUST-1089,Smart Retry,3,0.424,0
TXN-17320,CUST-1089,Delayed Retry,4,0.594,0
TXN-17321,CUST-1679,Delayed Retry,4,0.356,1
TXN-17321,CUST-1679,Payment Reminder,5,0.356,0
TXN-17321,CUST-1679,Payment Method Update,8,0.326,1
TXN-17322,CUST-1528,Delayed Retry,4,0.38,1
TXN-17322,CUST-1528,Payment Link,7,0.39,0
TXN-17323,CUST-2597,Payment Reminder,5,0.414,0
TXN-17323,CUST-2597,Payment Method Update,8,0.634,1
TXN-17324,CUST-2309,Payment Method Update,8,0.416,0
TXN-17324,CUST-2309,Payment Link,7,0.456,1
TXN-17325,CUST-3255,Human Review,10,0.348,0
TXN-17325,CUST-3255,Delayed Retry,4,0.328,0
TXN-17326,CUST-2744,Smart Retry,3,0.54,0
TXN-17326,CUST-2744,Delayed Retry,4,0.34,0
TXN-17326,CUST-2744,Payment Link,7,0.35,1
TXN-17327,CUST-3467,Delayed Retry,4,0.49,0
TXN-17327,CUST-3467,Payment Reminder,5,0.49,0
TXN-17328,CUST-1871,Payment Method Update,8,0.42,1
TXN-17328,CUST-1871,Delayed Retry,4,0.45,0
TXN-17328,CUST-1871,Human Review,10,0.47,1
TXN-17329,CUST-2064,Payment Method Update,8,0.384,0
TXN-17329,CUST-2064,Delayed Retry,4,0.414,1
TXN-17329,CUST-2064,Human Review,10,0.534,0
TXN-17330,CUST-1832,Payment Link,7,0.606,1
TXN-17330,CUST-1832,Payment Reminder,5,0.446,0
TXN-17330,CUST-1832,Payment Method Update,8,0.416,0
TXN-17331,CUST-2480,Smart Retry,3,0.268,1
TXN-17331,CUST-2480,Payment Link,7,0.338,1
TXN-17331,CUST-2480,Payment Reminder,5,0.428,0
TXN-17332,CUST-2372,Delayed Retry,4,0.3,0
TXN-17332,CUST-2372,Payment Reminder,5,0.3,1
TXN-17333,CUST-2698,Payment Method Update,8,0.378,1
TXN-17333,CUST-2698,Human Review,10,0.428,0
TXN-17333,CUST-2698,Payment Reminder,5,0.508,0
TXN-17334,CUST-2457,Payment Reminder,5,0.418,0
TXN-17334,CUST-2457,Human Review,10,0.438,0
TXN-17334,CUST-2457,Delayed Retry,4,0.418,0
TXN-17335,CUST-3201,Payment Method Update,8,0.404,1
TXN-17335,CUST-3201,Human Review,10,0.454,0
TXN-17336,CUST-1672,Payment Reminder,5,0.408,1
TXN-17336,CUST-1672,Payment Method Update,8,0.378,0
TXN-17336,CUST-1672,Human Review,10,0.528,1
TXN-17337,CUST-1876,Payment Reminder,5,0.476,1
TXN-17337,CUST-1876,Smart Retry,3,0.316,0
TXN-17338,CUST-1596,Payment Link,7,0.41,1
TXN-17338,CUST-1596,Payment Method Update,8,0.37,0
TXN-17338,CUST-1596,Smart Retry,3,0.39,1
TXN-17339,CUST-1765,Delayed Retry,4,0.454,0
TXN-17339,CUST-1765,Human Review,10,0.474,1
TXN-17339,CUST-1765,Payment Method Update,8,0.424,1
TXN-17340,CUST-1350,Smart Retry,3,0.312,0
TXN-17340,CUST-1350,Payment Method Update,8,0.592,1
TXN-17341,CUST-3161,Human Review,10,0.382,0
TXN-17341,CUST-3161,Smart Retry,3,0.612,1
TXN-17342,CUST-2845,Payment Link,7,0.342,1
TXN-17342,CUST-2845,Human Review,10,0.352,1
TXN-17343,CUST-2368,Payment Reminder,5,0.376,1
TXN-17343,CUST-2368,Delayed Retry,4,0.376,1
TXN-17344,CUST-2475,Human Review,10,0.554,0
TXN-17344,CUST-2475,Smart Retry,3,0.374,1
TXN-17345,CUST-1841,Smart Retry,3,0.484,0
TXN-17345,CUST-1841,Payment Link,7,0.294,1
TXN-17346,CUST-2225,Payment Link,7,0.366,1
TXN-17346,CUST-2225,Smart Retry,3,0.296,0
TXN-17346,CUST-2225,Payment Method Update,8,0.326,0
TXN-17347,CUST-1895,Smart Retry,3,0.36,0
TXN-17347,CUST-1895,Payment Reminder,5,0.42,0
TXN-17347,CUST-1895,Delayed Retry,4,0.42,0
TXN-17348,CUST-2758,Smart Retry,3,0.376,0
TXN-17348,CUST-2758,Human Review,10,0.586,1
TXN-17349,CUST-2984,Payment Link,7,0.46,0
TXN-17349,CUST-2984,Smart Retry,3,0.24,0
TXN-17349,CUST-2984,Delayed Retry,4,0.3,1
TXN-17350,CUST-1706,Payment Reminder,5,0.47,0
TXN-17350,CUST-1706,Payment Link,7,0.48,0
TXN-17351,CUST-2909,Human Review,10,0.438,0
TXN-17351,CUST-2909,Smart Retry,3,0.618,1
TXN-17351,CUST-2909,Delayed Retry,4,0.418,1
TXN-17352,CUST-1107,Payment Method Update,8,0.412,0
TXN-17352,CUST-1107,Payment Reminder,5,0.442,0
TXN-17353,CUST-2517,Smart Retry,3,0.588,0
TXN-17353,CUST-2517,Payment Method Update,8,0.358,0
TXN-17353,CUST-2517,Payment Link,7,0.398,0
TXN-17354,CUST-1458,Payment Method Update,8,0.346,0
TXN-17354,CUST-1458,Payment Reminder,5,0.376,0
TXN-17354,CUST-1458,Smart Retry,3,0.576,1
TXN-17355,CUST-1074,Smart Retry,3,0.346,1
TXN-17355,CUST-1074,Payment Link,7,0.566,1
TXN-17355,CUST-1074,Delayed Retry,4,0.406,1
TXN-17356,CUST-3321,Payment Method Update,8,0.448,0
TXN-17356,CUST-3321,Payment Reminder,5,0.578,0
TXN-17357,CUST-2496,Delayed Retry,4,0.58,1
TXN-17357,CUST-2496,Smart Retry,3,0.36,0
TXN-17357,CUST-2496,Payment Link,7,0.43,1
TXN-17358,CUST-1291,Delayed Retry,4,0.47,1
TXN-17358,CUST-1291,Payment Method Update,8,0.44,0
TXN-17358,CUST-1291,Payment Link,7,0.48,1
TXN-17359,CUST-3065,Delayed Retry,4,0.454,0
TXN-17359,CUST-3065,Human Review,10,0.574,1
TXN-17360,CUST-1717,Delayed Retry,4,0.43,0
TXN-17360,CUST-1717,Payment Link,7,0.44,0
TXN-17361,CUST-2383,Payment Reminder,5,0.466,0
TXN-17361,CUST-2383,Payment Method Update,8,0.436,0
TXN-17361,CUST-2383,Payment Link,7,0.476,1
TXN-17362,CUST-2646,Payment Link,7,0.44,0
TXN-17362,CUST-2646,Delayed Retry,4,0.43,1
TXN-17363,CUST-1576,Smart Retry,3,0.53,0
TXN-17363,CUST-1576,Human Review,10,0.53,1
TXN-17364,CUST-3478,Delayed Retry,4,0.418,0
TXN-17364,CUST-3478,Smart Retry,3,0.358,0
TXN-17365,CUST-2369,Payment Reminder,5,0.39,0
TXN-17365,CUST-2369,Smart Retry,3,0.59,1
TXN-17365,CUST-2369,Delayed Retry,4,0.39,0
TXN-17366,CUST-2286,Human Review,10,0.48,0
TXN-17366,CUST-2286,Smart Retry,3,0.3,0
TXN-17367,CUST-2025,Human Review,10,0.54,1
TXN-17367,CUST-2025,Delayed Retry,4,0.34,0
TXN-17368,CUST-3116,Payment Reminder,5,0.372,0
TXN-17368,CUST-3116,Smart Retry,3,0.312,1
TXN-17369,CUST-1069,Payment Method Update,8,0.448,0
TXN-17369,CUST-1069,Payment Link,7,0.488,0
TXN-17369,CUST-1069,Human Review,10,0.498,0
TXN-17370,CUST-1953,Human Review,10,0.45,0
TXN-17370,CUST-1953,Payment Link,7,0.44,1
TXN-17371,CUST-1110,Payment Method Update,8,0.44,1
TXN-17371,CUST-1110,Smart Retry,3,0.72,0
TXN-17371,CUST-1110,Human Review,10,0.59,1
TXN-17372,CUST-2518,Payment Link,7,0.44,1
TXN-17372,CUST-2518,Payment Reminder,5,0.53,0
TXN-17372,CUST-2518,Smart Retry,3,0.37,0
TXN-17373,CUST-2380,Delayed Retry,4,0.458,0
TXN-17373,CUST-2380,Payment Reminder,5,0.458,0
TXN-17373,CUST-2380,Payment Link,7,0.468,0
TXN-17374,CUST-3392,Delayed Retry,4,0.276,0
TXN-17374,CUST-3392,Payment Reminder,5,0.276,0
TXN-17374,CUST-3392,Smart Retry,3,0.526,0
TXN-17375,CUST-1969,Payment Method Update,8,0.31,0
TXN-17375,CUST-1969,Payment Link,7,0.35,0
TXN-17375,CUST-1969,Human Review,10,0.46,1
TXN-17376,CUST-1720,Payment Method Update,8,0.322,1
TXN-17376,CUST-1720,Human Review,10,0.472,1
TXN-17376,CUST-1720,Smart Retry,3,0.342,1
TXN-17377,CUST-2964,Delayed Retry,4,0.414,1
TXN-17377,CUST-2964,Payment Reminder,5,0.414,0
TXN-17378,CUST-1459,Payment Link,7,0.448,0
TXN-17378,CUST-1459,Smart Retry,3,0.688,1
TXN-17378,CUST-1459,Payment Method Update,8,0.408,0
TXN-17379,CUST-1816,Smart Retry,3,0.634,0
TXN-17379,CUST-1816,Payment Link,7,0.444,0
TXN-17379,CUST-1816,Human Review,10,0.554,0
TXN-17380,CUST-2944,Payment Method Update,8,0.366,1
TXN-17380,CUST-2944,Smart Retry,3,0.646,0
TXN-17380,CUST-2944,Payment Link,7,0.406,1
TXN-17381,CUST-2164,Payment Method Update,8,0.42,1
TXN-17381,CUST-2164,Delayed Retry,4,0.45,1
TXN-17381,CUST-2164,Human Review,10,0.57,0
TXN-17382,CUST-2908,Payment Method Update,8,0.27,0
TXN-17382,CUST-2908,Payment Link,7,0.31,0
TXN-17382,CUST-2908,Human Review,10,0.42,0
TXN-17383,CUST-1600,Delayed Retry,4,0.344,0
TXN-17383,CUST-1600,Payment Reminder,5,0.344,0
TXN-17383,CUST-1600,Payment Method Update,8,0.314,0
TXN-17384,CUST-2660,Smart Retry,3,0.67,1
TXN-17384,CUST-2660,Human Review,10,0.59,1
TXN-17384,CUST-2660,Payment Method Update,8,0.44,1
TXN-17385,CUST-1009,Payment Method Update,8,0.306,0
TXN-17385,CUST-1009,Human Review,10,0.456,1
TXN-17385,CUST-1009,Delayed Retry,4,0.336,0
TXN-17386,CUST-1792,Delayed Retry,4,0.47,1
TXN-17386,CUST-1792,Human Review,10,0.49,1
TXN-17386,CUST-1792,Payment Reminder,5,0.47,1
TXN-17387,CUST-3204,Delayed Retry,4,0.446,1
TXN-17387,CUST-3204,Human Review,10,0.566,0
TXN-17387,CUST-3204,Payment Reminder,5,0.446,0
TXN-17388,CUST-2979,Payment Reminder,5,0.41,0
TXN-17388,CUST-2979,Payment Method Update,8,0.38,0
TXN-17389,CUST-3368,Payment Reminder,5,0.41,1
TXN-17389,CUST-3368,Payment Method Update,8,0.38,1
TXN-17390,CUST-1030,Delayed Retry,4,0.422,0
TXN-17390,CUST-1030,Payment Link,7,0.582,0
TXN-17391,CUST-2550,Delayed Retry,4,0.47,1
TXN-17391,CUST-2550,Payment Reminder,5,0.47,0
TXN-17392,CUST-2649,Delayed Retry,4,0.422,0
TXN-17392,CUST-2649,Payment Method Update,8,0.392,1
TXN-17393,CUST-1554,Human Review,10,0.402,0
TXN-17393,CUST-1554,Smart Retry,3,0.582,0
TXN-17393,CUST-1554,Payment Method Update,8,0.352,0
TXN-17394,CUST-3185,Human Review,10,0.496,1
TXN-17394,CUST-3185,Payment Link,7,0.536,0
TXN-17394,CUST-3185,Payment Reminder,5,0.376,0
TXN-17395,CUST-3099,Payment Reminder,5,0.464,0
TXN-17395,CUST-3099,Human Review,10,0.484,0
TXN-17395,CUST-3099,Smart Retry,3,0.304,1
TXN-17396,CUST-1057,Delayed Retry,4,0.346,0
TXN-17396,CUST-1057,Payment Link,7,0.356,1
TXN-17397,CUST-1365,Payment Reminder,5,0.376,1
TXN-17397,CUST-1365,Delayed Retry,4,0.376,0
TXN-17398,CUST-3293,Payment Reminder,5,0.344,0
TXN-17398,CUST-3293,Payment Link,7,0.354,1
TXN-17398,CUST-3293,Smart Retry,3,0.544,0
TXN-17399,CUST-1652,Delayed Retry,4,0.478,1
TXN-17399,CUST-1652,Human Review,10,0.598,1
TXN-17400,CUST-1294,Human Review,10,0.48,1
TXN-17400,CUST-1294,Delayed Retry,4,0.36,0
TXN-17400,CUST-1294,Smart Retry,3,0.56,0
TXN-17401,CUST-2780,Payment Link,7,0.48,0
TXN-17401,CUST-2780,Payment Reminder,5,0.47,0
TXN-17401,CUST-2780,Human Review,10,0.49,0
TXN-17402,CUST-1221,Smart Retry,3,0.7,1
TXN-17402,CUST-1221,Delayed Retry,4,0.45,0
TXN-17402,CUST-1221,Human Review,10,0.57,0
TXN-17403,CUST-3392,Human Review,10,0.38,0
TXN-17403,CUST-3392,Payment Method Update,8,0.33,0
TXN-17404,CUST-2835,Smart Retry,3,0.584,0
TXN-17404,CUST-2835,Delayed Retry,4,0.384,0
TXN-17405,CUST-1251,Payment Method Update,8,0.416,1
TXN-17405,CUST-1251,Human Review,10,0.466,0
TXN-17406,CUST-1716,Delayed Retry,4,0.478,1
TXN-17406,CUST-1716,Human Review,10,0.598,1
TXN-17406,CUST-1716,Payment Link,7,0.638,1
TXN-17407,CUST-3067,Payment Link,7,0.39,1
TXN-17407,CUST-3067,Payment Method Update,8,0.35,1
TXN-17407,CUST-3067,Payment Reminder,5,0.48,0
TXN-17408,CUST-2970,Payment Link,7,0.378,0
TXN-17408,CUST-2970,Payment Method Update,8,0.338,0
TXN-17408,CUST-2970,Delayed Retry,4,0.368,1
TXN-17409,CUST-2770,Smart Retry,3,0.628,0
TXN-17409,CUST-2770,Payment Method Update,8,0.348,0
TXN-17410,CUST-1175,Delayed Retry,4,0.384,0
TXN-17410,CUST-1175,Payment Reminder,5,0.384,0
TXN-17411,CUST-1389,Payment Method Update,8,0.618,1
TXN-17411,CUST-1389,Payment Link,7,0.408,1
TXN-17411,CUST-1389,Smart Retry,3,0.338,0
TXN-17412,CUST-2097,Payment Reminder,5,0.38,0
TXN-17412,CUST-2097,Human Review,10,0.4,1
TXN-17412,CUST-2097,Payment Link,7,0.39,0
