transaction_id,customer_id,amount,payment_method,failure_reason,previous_successful_payments,previous_recovery_success,recovery_attempts,customer_annual_value,recovered
TXN-15030,CUST-3348,7496.81,Net Banking,Insufficient Funds,8,0,1,113657.3,0
TXN-15031,CUST-2103,13157.63,Debit Card,Payment Gateway Timeout,6,1,1,62947.06,1
TXN-15032,CUST-1173,2962.77,UPI,Temporary Bank/Network Error,2,0,2,66805.49,0
TXN-15033,CUST-2051,5638.0,UPI,Temporary Bank/Network Error,6,1,1,26386.26,1
TXN-15034,CUST-3307,10626.31,Credit Card,Temporary Bank/Network Error,4,0,0,32167.96,0
TXN-15035,CUST-2872,7006.31,UPI,Insufficient Funds,7,1,2,61987.67,0
TXN-15036,CUST-3368,18621.03,Credit Card,Insufficient Funds,10,1,1,39605.14,1
TXN-15037,CUST-1757,8399.84,Wallet,Insufficient Funds,6,1,1,117638.1,0
TXN-15038,CUST-1088,8545.62,Credit Card,Payment Gateway Timeout,5,1,1,40977.58,1
TXN-15039,CUST-3206,9686.21,UPI,Card Expired,4,1,1,85146.19,0
TXN-15040,CUST-1366,8453.67,UPI,Insufficient Funds,7,1,2,215334.75,0
TXN-15041,CUST-2443,17478.99,Credit Card,Payment Gateway Timeout,4,0,0,93174.56,0
TXN-15042,CUST-1193,4142.04,Credit Card,Authentication Failed,6,0,1,74952.55,0
TXN-15043,CUST-2741,5452.96,UPI,Authentication Failed,3,0,0,110490.33,0
TXN-15044,CUST-3176,3811.87,UPI,Authentication Failed,8,0,4,130353.23,0
TXN-15045,CUST-1496,5202.54,UPI,Insufficient Funds,6,1,3,153584.72,0
TXN-15046,CUST-3425,5968.51,Credit Card,Card Expired,8,0,1,59523.01,0
TXN-15047,CUST-3402,9942.5,Debit Card,Temporary Bank/Network Error,9,1,3,76685.81,1
TXN-15048,CUST-1512,4780.26,Credit Card,Temporary Bank/Network Error,6,1,3,47027.75,1
TXN-15049,CUST-1099,1927.37,Credit Card,Payment Gateway Timeout,8,0,3,101518.26,0
TXN-15050,CUST-1281,4004.19,UPI,Insufficient Funds,6,1,0,31145.56,0
TXN-15051,CUST-1593,19073.56,Credit Card,Card Expired,5,1,2,93585.5,0
TXN-15052,CUST-2997,4736.31,Net Banking,Insufficient Funds,9,1,2,135141.58,0
TXN-15053,CUST-1034,4379.22,Credit Card,Authentication Failed,16,1,3,64807.31,1
TXN-15054,CUST-3198,12853.8,UPI,Insufficient Funds,10,1,1,76338.63,1
TXN-15055,CUST-2158,10338.93,Debit Card,Insufficient Funds,7,1,0,55629.04,0
TXN-15056,CUST-1707,4215.37,Debit Card,Card Expired,9,1,3,85819.66,0
TXN-15057,CUST-2919,5791.55,Credit Card,Authentication Failed,7,1,0,52076.79,1
TXN-15058,CUST-1879,11578.48,UPI,Authentication Failed,3,1,1,142203.65,0
TXN-15059,CUST-1857,9347.29,Credit Card,Temporary Bank/Network Error,6,0,2,178909.89,0
TXN-15060,CUST-3239,12161.94,UPI,Payment Gateway Timeout,11,0,1,43879.47,1
TXN-15061,CUST-3092,4898.74,Net Banking,Temporary Bank/Network Error,5,1,0,141393.92,1
TXN-15062,CUST-1483,9045.94,Net Banking,Insufficient Funds,8,1,2,45749.76,0
TXN-15063,CUST-1339,18628.44,Credit Card,Payment Gateway Timeout,4,0,1,58161.25,0
TXN-15064,CUST-2423,6862.61,Debit Card,Authentication Failed,8,0,2,81240.21,0
TXN-15065,CUST-2891,2712.67,Credit Card,Authentication Failed,9,0,1,48667.89,0
TXN-15066,CUST-2071,11674.68,Credit Card,Payment Gateway Timeout,5,1,0,79314.83,1
TXN-15067,CUST-2585,6468.41,Debit Card,Insufficient Funds,10,0,2,33553.07,0
TXN-15068,CUST-2467,3621.34,Debit Card,Card Expired,4,0,1,31118.81,0
TXN-15069,CUST-2946,11978.45,Net Banking,Card Expired,5,1,0,174604.45,0
TXN-15070,CUST-2415,11775.7,UPI,Insufficient Funds,8,0,2,62889.74,0
TXN-15071,CUST-2096,6402.16,Wallet,Insufficient Funds,6,0,1,73565.72,0
TXN-15072,CUST-1041,8118.89,Net Banking,Authentication Failed,10,1,1,52273.98,1
TXN-15073,CUST-2348,8976.29,UPI,Authentication Failed,7,1,2,26879.87,0
TXN-15074,CUST-2305,7786.47,UPI,Payment Gateway Timeout,4,1,1,50606.98,1
TXN-15075,CUST-2402,4012.51,UPI,Payment Gateway Timeout,8,0,3,63185.59,0
TXN-15076,CUST-2226,14674.33,Debit Card,Authentication Failed,4,0,1,110721.5,0
TXN-15077,CUST-2396,10773.97,Credit Card,Payment Gateway Timeout,7,0,0,48850.12,1
TXN-15078,CUST-3302,7199.49,UPI,Card Expired,9,1,2,134709.96,0
TXN-15079,CUST-2095,10815.85,UPI,Temporary Bank/Network Error,10,0,0,70963.03,1
TXN-15080,CUST-2397,4822.42,Debit Card,Payment Gateway Timeout,8,0,1,132559.81,1
TXN-15081,CUST-2572,4528.24,Net Banking,Payment Gateway Timeout,16,1,2,48587.83,1
TXN-15082,CUST-2633,6686.64,Credit Card,Insufficient Funds,9,0,0,91635.45,0
TXN-15083,CUST-3402,12070.7,UPI,Temporary Bank/Network Error,9,0,2,58496.88,1
TXN-15084,CUST-1514,4631.67,UPI,Temporary Bank/Network Error,3,0,4,100561.4,0
TXN-15085,CUST-2259,13774.23,Credit Card,Temporary Bank/Network Error,8,1,1,83926.17,1
TXN-15086,CUST-2855,11279.18,UPI,Authentication Failed,7,1,2,67518.05,0
TXN-15087,CUST-2461,7294.87,UPI,Card Expired,8,1,1,188513.25,1
TXN-15088,CUST-3199,6447.54,Credit Card,Insufficient Funds,11,1,4,75167.23,0
TXN-15089,CUST-2030,10065.63,Credit Card,Authentication Failed,6,0,0,148397.15,0
TXN-15090,CUST-2250,4856.69,Credit Card,Payment Gateway Timeout,8,1,2,76500.34,1
TXN-15091,CUST-1713,9485.12,UPI,Card Expired,4,1,3,54431.24,0
TXN-15092,CUST-2110,9212.36,Net Banking,Card Expired,5,1,0,70123.74,0
TXN-15093,CUST-1233,8863.12,UPI,Payment Gateway Timeout,10,0,0,38247.7,1
TXN-15094,CUST-3054,9998.33,UPI,Temporary Bank/Network Error,11,0,1,124931.6,1
TXN-15095,CUST-1295,5027.27,Debit Card,Card Expired,13,0,1,43922.88,0
TXN-15096,CUST-1360,4763.65,Net Banking,Payment Gateway Timeout,13,1,2,33701.7,1
TXN-15097,CUST-1041,8343.02,Net Banking,Temporary Bank/Network Error,11,0,0,117765.55,1
TXN-15098,CUST-2129,16217.22,Debit Card,Insufficient Funds,10,0,1,80815.76,0
TXN-15099,CUST-3152,7936.91,Credit Card,Temporary Bank/Network Error,6,1,1,160364.67,1
TXN-15100,CUST-2761,3064.14,Debit Card,Temporary Bank/Network Error,4,0,1,66805.11,0
TXN-15101,CUST-2009,6256.7,Credit Card,Temporary Bank/Network Error,6,0,2,151477.28,0
TXN-15102,CUST-1835,25014.41,Credit Card,Temporary Bank/Network Error,8,0,4,94491.53,0
TXN-15103,CUST-1949,5091.95,Debit Card,Payment Gateway Timeout,11,1,1,68516.2,1
TXN-15104,CUST-3158,7907.18,Credit Card,Insufficient Funds,4,1,0,101389.45,0
TXN-15105,CUST-2811,5093.56,UPI,Payment Gateway Timeout,7,0,4,47207.56,0
TXN-15106,CUST-1983,6834.94,Debit Card,Authentication Failed,7,1,2,69374.14,0
TXN-15107,CUST-2175,4300.8,Wallet,Insufficient Funds,9,0,2,34265.21,0
TXN-15108,CUST-2854,2909.18,UPI,Temporary Bank/Network Error,9,0,1,39075.74,1
TXN-15109,CUST-2015,16143.65,Net Banking,Temporary Bank/Network Error,7,1,2,166406.39,1
TXN-15110,CUST-1386,7460.9,Wallet,Temporary Bank/Network Error,12,1,2,40491.39,1
TXN-15111,CUST-1271,7973.66,UPI,Card Expired,7,1,2,49198.26,0
TXN-15112,CUST-1427,5670.5,Credit Card,Temporary Bank/Network Error,7,0,1,134947.41,1
TXN-15113,CUST-1779,6236.12,Credit Card,Temporary Bank/Network Error,11,0,2,228018.71,1
TXN-15114,CUST-1006,6408.91,UPI,Authentication Failed,7,0,2,141372.09,0
TXN-15115,CUST-1828,9219.4,UPI,Temporary Bank/Network Error,2,0,0,77206.47,0
TXN-15116,CUST-1122,5840.05,Debit Card,Card Expired,4,0,3,14136.78,0
TXN-15117,CUST-2882,16202.59,UPI,Card Expired,9,0,2,47625.01,0
TXN-15118,CUST-2190,5527.64,UPI,Insufficient Funds,8,1,3,86103.24,0
TXN-15119,CUST-2079,10719.5,UPI,Insufficient Funds,6,1,2,83866.62,0
TXN-15120,CUST-3477,4959.32,Debit Card,Temporary Bank/Network Error,9,1,1,44808.48,1
TXN-15121,CUST-1265,5096.39,UPI,Card Expired,6,1,0,46435.16,0
TXN-15122,CUST-2706,9947.97,UPI,Temporary Bank/Network Error,10,0,2,39578.42,1
TXN-15123,CUST-1014,8437.67,UPI,Authentication Failed,6,0,4,48229.42,0
TXN-15124,CUST-2725,11869.31,Net Banking,Authentication Failed,8,1,1,63224.56,0
TXN-15125,CUST-2278,5972.07,Credit Card,Card Expired,10,1,1,76624.78,1
TXN-15126,CUST-3401,7575.44,Credit Card,Authentication Failed,11,1,0,76372.08,1
TXN-15127,CUST-1588,11604.64,Net Banking,Card Expired,7,1,0,54720.98,0
TXN-15128,CUST-2432,8469.23,Debit Card,Temporary Bank/Network Error,15,0,2,61624.74,1
TXN-15129,CUST-2448,4585.04,Net Banking,Authentication Failed,4,1,1,172766.63,0
TXN-15130,CUST-3059,7608.2,Credit Card,Authentication Failed,6,1,0,55913.53,0
TXN-15131,CUST-2319,3956.01,Net Banking,Temporary Bank/Network Error,4,0,0,28577.31,0
TXN-15132,CUST-3162,12992.01,UPI,Temporary Bank/Network Error,10,0,0,28312.92,1
TXN-15133,CUST-3491,5347.6,Credit Card,Payment Gateway Timeout,11,1,2,57024.06,1
TXN-15134,CUST-2436,9462.46,Net Banking,Insufficient Funds,8,1,2,40450.91,0
TXN-15135,CUST-2870,6816.53,UPI,Payment Gateway Timeout,7,0,2,97984.85,0
TXN-15136,CUST-1644,7363.23,UPI,Temporary Bank/Network Error,8,0,1,80216.58,1
TXN-15137,CUST-1309,5315.03,Debit Card,Insufficient Funds,7,1,2,137184.23,0
TXN-15138,CUST-2564,3803.72,Net Banking,Insufficient Funds,8,1,0,84295.72,1
TXN-15139,CUST-3354,8745.49,Debit Card,Payment Gateway Timeout,6,0,1,121878.17,0
TXN-15140,CUST-3309,8286.66,UPI,Temporary Bank/Network Error,8,0,1,62896.03,1
TXN-15141,CUST-1843,12171.12,Debit Card,Payment Gateway Timeout,4,1,0,46690.61,1
TXN-15142,CUST-2108,6044.39,UPI,Temporary Bank/Network Error,10,0,3,220759.81,1
TXN-15143,CUST-2518,13763.46,Debit Card,Temporary Bank/Network Error,8,1,1,57838.8,1
TXN-15144,CUST-2088,6285.76,Wallet,Temporary Bank/Network Error,10,1,0,117992.77,1
TXN-15145,CUST-2071,7101.78,UPI,Temporary Bank/Network Error,4,1,2,51671.03,1
TXN-15146,CUST-1477,9177.3,UPI,Payment Gateway Timeout,8,1,1,43111.15,1
TXN-15147,CUST-2329,12330.24,Wallet,Temporary Bank/Network Error,7,1,0,112008.82,1
TXN-15148,CUST-2811,12491.59,UPI,Temporary Bank/Network Error,7,0,2,60959.15,0
TXN-15149,CUST-1439,18204.51,Credit Card,Authentication Failed,7,1,3,38631.27,0
TXN-15150,CUST-1695,8702.37,Net Banking,Insufficient Funds,7,1,2,63488.72,0
TXN-15151,CUST-1607,11082.91,UPI,Payment Gateway Timeout,6,1,1,76382.46,1
TXN-15152,CUST-2666,6798.13,Wallet,Temporary Bank/Network Error,6,0,2,106045.28,0
TXN-15153,CUST-1937,10718.68,Debit Card,Insufficient Funds,10,1,1,65366.64,1
TXN-15154,CUST-2475,16708.39,Net Banking,Temporary Bank/Network Error,5,1,0,82136.0,1
TXN-15155,CUST-2616,4024.74,UPI,Insufficient Funds,13,1,4,98768.06,1
TXN-15156,CUST-2127,6063.89,Debit Card,Temporary Bank/Network Error,12,0,1,178342.96,1
TXN-15157,CUST-3232,9658.01,Debit Card,Payment Gateway Timeout,5,1,0,41897.52,1
TXN-15158,CUST-1628,6363.65,Wallet,Temporary Bank/Network Error,5,1,1,97787.49,1
TXN-15159,CUST-1571,19313.62,UPI,Temporary Bank/Network Error,7,0,1,27996.38,1
TXN-15160,CUST-1126,7396.34,UPI,Payment Gateway Timeout,7,0,2,129599.82,0
TXN-15161,CUST-3255,7158.91,UPI,Payment Gateway Timeout,8,0,0,106135.28,1
TXN-15162,CUST-2461,18091.84,Debit Card,Insufficient Funds,8,1,1,59775.66,0
TXN-15163,CUST-1292,10302.99,Debit Card,Insufficient Funds,6,0,0,258995.96,0
TXN-15164,CUST-2446,5769.21,UPI,Authentication Failed,4,1,3,69503.3,0
TXN-15165,CUST-2963,7159.95,UPI,Insufficient Funds,5,1,3,68382.19,0
TXN-15166,CUST-1726,9565.38,UPI,Authentication Failed,6,1,1,42853.15,0
TXN-15167,CUST-2045,5969.54,Wallet,Authentication Failed,5,0,1,38450.58,0
TXN-15168,CUST-1478,15788.97,UPI,Authentication Failed,6,0,1,106792.29,0
TXN-15169,CUST-2132,8057.98,Debit Card,Card Expired,5,0,2,217576.53,0
TXN-15170,CUST-2232,21149.07,Credit Card,Card Expired,5,0,2,113830.48,0
TXN-15171,CUST-2463,5414.79,Net Banking,Insufficient Funds,8,1,2,72294.16,0
TXN-15172,CUST-3024,9885.99,Credit Card,Card Expired,5,0,1,60045.92,0
TXN-15173,CUST-3155,7958.77,Wallet,Payment Gateway Timeout,7,1,2,62657.37,1
TXN-15174,CUST-1922,12694.81,Credit Card,Card Expired,12,1,1,42431.36,1
TXN-15175,CUST-2623,11427.37,Credit Card,Card Expired,7,1,1,33982.2,0
TXN-15176,CUST-1362,6190.22,UPI,Authentication Failed,2,0,3,61632.18,0
TXN-15177,CUST-3094,5961.11,Credit Card,Insufficient Funds,6,1,2,76101.75,0
TXN-15178,CUST-1074,6285.02,UPI,Temporary Bank/Network Error,9,1,1,42439.58,1
TXN-15179,CUST-2653,9541.83,UPI,Temporary Bank/Network Error,10,1,2,49952.01,1
TXN-15180,CUST-1438,4836.32,Net Banking,Payment Gateway Timeout,6,0,3,63480.7,0
TXN-15181,CUST-3269,7379.97,Wallet,Temporary Bank/Network Error,6,0,0,35176.5,1
TXN-15182,CUST-1225,4392.44,Wallet,Temporary Bank/Network Error,6,1,4,58907.52,1
TXN-15183,CUST-1758,8699.73,UPI,Authentication Failed,7,1,1,111545.01,1
TXN-15184,CUST-1323,6879.51,UPI,Insufficient Funds,7,1,0,116795.84,1
TXN-15185,CUST-1107,5607.69,UPI,Payment Gateway Timeout,10,1,2,41638.55,1
TXN-15186,CUST-2492,3431.78,Credit Card,Temporary Bank/Network Error,6,1,2,90604.51,1
TXN-15187,CUST-3283,5358.6,Credit Card,Payment Gateway Timeout,7,0,0,43020.1,1
TXN-15188,CUST-2286,7657.42,Credit Card,Insufficient Funds,9,1,0,65548.12,1
TXN-15189,CUST-2833,11775.54,Debit Card,Authentication Failed,7,1,0,70957.23,1
TXN-15190,CUST-2556,3421.34,Net Banking,Temporary Bank/Network Error,7,0,2,85804.37,0
TXN-15191,CUST-3309,7337.06,UPI,Payment Gateway Timeout,6,1,0,83742.09,1
TXN-15192,CUST-2642,5679.73,Credit Card,Authentication Failed,5,0,2,96633.28,0
TXN-15193,CUST-1107,7892.2,UPI,Authentication Failed,7,0,1,29393.68,0
TXN-15194,CUST-2428,10624.21,UPI,Insufficient Funds,7,1,1,130701.9,0
TXN-15195,CUST-1487,6661.28,Debit Card,Temporary Bank/Network Error,8,1,3,53289.2,1
TXN-15196,CUST-1427,17690.0,Credit Card,Temporary Bank/Network Error,5,0,2,51474.09,0
TXN-15197,CUST-3144,18936.96,Credit Card,Temporary Bank/Network Error,5,1,0,117875.33,1
TXN-15198,CUST-2413,6724.21,UPI,Authentication Failed,5,0,2,37869.58,0
TXN-15199,CUST-2799,7081.69,Credit Card,Temporary Bank/Network Error,7,1,0,143765.38,1
TXN-15200,CUST-1840,4805.15,Net Banking,Card Expired,13,0,2,211931.25,0
TXN-15201,CUST-3184,5036.49,UPI,Insufficient Funds,4,0,1,106407.61,0
TXN-15202,CUST-1316,7549.81,UPI,Temporary Bank/Network Error,12,1,3,61558.49,1
TXN-15203,CUST-2545,4651.68,Debit Card,Card Expired,4,1,2,111167.94,0
TXN-15204,CUST-2117,4922.0,Credit Card,Authentication Failed,8,0,4,112389.81,0
TXN-15205,CUST-3181,13286.49,Credit Card,Temporary Bank/Network Error,13,1,0,78322.32,1
TXN-15206,CUST-2123,12389.14,UPI,Insufficient Funds,6,1,3,248991.64,0
TXN-15207,CUST-2398,8797.81,UPI,Temporary Bank/Network Error,8,0,2,26148.77,0
TXN-15208,CUST-3016,3460.23,Debit Card,Temporary Bank/Network Error,4,0,1,156459.09,0
TXN-15209,CUST-1120,3653.94,Debit Card,Payment Gateway Timeout,12,1,1,300000.0,1
TXN-15210,CUST-1645,12022.84,UPI,Insufficient Funds,10,0,5,54388.64,0
TXN-15211,CUST-2570,2807.35,UPI,Insufficient Funds,7,0,4,80435.94,0
TXN-15212,CUST-3409,16702.6,Credit Card,Temporary Bank/Network Error,4,1,1,37677.18,1
TXN-15213,CUST-1178,5516.53,UPI,Card Expired,7,1,0,61950.06,0
TXN-15214,CUST-1704,2753.25,Credit Card,Temporary Bank/Network Error,1,0,2,233972.03,0
TXN-15215,CUST-3373,5883.23,Debit Card,Card Expired,10,1,2,119947.98,0
TXN-15216,CUST-1335,6555.55,UPI,Temporary Bank/Network Error,12,1,1,53523.37,1
TXN-15217,CUST-2732,13913.53,Debit Card,Authentication Failed,10,0,1,74688.93,0
TXN-15218,CUST-2108,5081.31,Debit Card,Temporary Bank/Network Error,7,1,1,76457.45,1
TXN-15219,CUST-1416,6197.68,Wallet,Temporary Bank/Network Error,7,0,1,126881.58,1
TXN-15220,CUST-1299,4376.32,UPI,Payment Gateway Timeout,8,1,3,41655.13,1
TXN-15221,CUST-1229,6731.76,UPI,Authentication Failed,8,0,2,215330.16,0
TXN-15222,CUST-2396,7730.18,Debit Card,Authentication Failed,16,0,2,158022.45,1
TXN-15223,CUST-2011,10127.67,UPI,Insufficient Funds,3,1,0,84277.22,0
TXN-15224,CUST-2696,7213.63,Wallet,Payment Gateway Timeout,12,1,2,31766.63,1
TXN-15225,CUST-3232,8162.36,Credit Card,Temporary Bank/Network Error,7,0,3,80219.32,0
TXN-15226,CUST-3460,14494.86,Credit Card,Card Expired,7,1,0,56394.1,0
TXN-15227,CUST-1367,8866.13,Debit Card,Card Expired,7,0,0,65317.19,0
TXN-15228,CUST-1043,5630.94,Wallet,Card Expired,11,0,1,214112.29,0
TXN-15229,CUST-2067,4005.41,Debit Card,Authentication Failed,8,1,3,80618.58,0
TXN-15230,CUST-1041,4696.16,UPI,Insufficient Funds,7,1,1,55421.55,0
TXN-15231,CUST-2333,9447.81,UPI,Insufficient Funds,9,0,1,69605.18,0
TXN-15232,CUST-1564,4013.57,UPI,Insufficient Funds,7,1,1,85116.44,1
TXN-15233,CUST-3406,9095.23,Wallet,Temporary Bank/Network Error,9,1,2,114868.4,1
TXN-15234,CUST-3002,8319.87,Credit Card,Insufficient Funds,6,0,2,131543.12,0
TXN-15235,CUST-2807,12288.03,Credit Card,Card Expired,7,1,0,40046.81,0
TXN-15236,CUST-1907,5941.1,Debit Card,Payment Gateway Timeout,6,1,2,58346.3,1
TXN-15237,CUST-1854,4015.13,Debit Card,Payment Gateway Timeout,8,1,1,74219.95,1
TXN-15238,CUST-1119,14807.66,Net Banking,Card Expired,6,0,1,66065.28,0
TXN-15239,CUST-2246,4314.49,Credit Card,Insufficient Funds,9,1,1,109558.97,1
TXN-15240,CUST-2461,5816.89,Debit Card,Insufficient Funds,9,1,4,36190.95,0
TXN-15241,CUST-1203,4048.11,Debit Card,Insufficient Funds,6,0,1,46277.59,0
TXN-15242,CUST-1941,7826.05,Credit Card,Insufficient Funds,7,1,1,115835.21,0
TXN-15243,CUST-2854,13984.36,Debit Card,Payment Gateway Timeout,8,1,0,173761.47,1
TXN-15244,CUST-3405,11340.58,Wallet,Card Expired,9,0,2,66114.69,0
TXN-15245,CUST-1719,5846.51,Debit Card,Authentication Failed,4,1,3,32082.6,0
TXN-15246,CUST-2507,13959.46,Credit Card,Authentication Failed,6,0,1,47257.09,0
TXN-15247,CUST-2927,7663.7,UPI,Payment Gateway Timeout,7,1,0,60882.86,1
TXN-15248,CUST-3402,10228.23,Net Banking,Insufficient Funds,13,0,3,82563.26,0
TXN-15249,CUST-3127,4213.01,UPI,Insufficient Funds,11,0,4,51643.14,0
TXN-15250,CUST-2130,7380.0,Credit Card,Temporary Bank/Network Error,8,0,3,26364.18,0
TXN-15251,CUST-2686,7120.43,Debit Card,Insufficient Funds,10,0,1,91912.32,0
TXN-15252,CUST-2876,11333.24,Credit Card,Authentication Failed,12,1,1,83811.4,1
TXN-15253,CUST-1839,13075.26,Wallet,Temporary Bank/Network Error,12,1,1,90616.25,1
TXN-15254,CUST-1577,15415.38,Wallet,Payment Gateway Timeout,8,0,5,36336.36,0
TXN-15255,CUST-2863,8528.31,UPI,Authentication Failed,7,1,0,90455.33,1
TXN-15256,CUST-2393,5046.0,UPI,Insufficient Funds,8,1,3,85889.52,0
TXN-15257,CUST-1696,5632.56,Debit Card,Insufficient Funds,8,1,0,54246.22,1
TXN-15258,CUST-1069,8987.33,Debit Card,Temporary Bank/Network Error,13,0,0,56247.55,1
TXN-15259,CUST-1501,4357.57,Debit Card,Temporary Bank/Network Error,11,1,4,62441.87,1
TXN-15260,CUST-1433,4248.98,Credit Card,Authentication Failed,7,1,3,46083.48,0
TXN-15261,CUST-2798,6293.77,Credit Card,Insufficient Funds,10,0,0,44077.95,0
TXN-15262,CUST-1618,6777.54,UPI,Temporary Bank/Network Error,9,0,2,78339.29,1
TXN-15263,CUST-2999,1681.76,Credit Card,Payment Gateway Timeout,5,1,2,61447.98,1
TXN-15264,CUST-1628,7462.88,Debit Card,Payment Gateway Timeout,6,1,0,96060.44,1
TXN-15265,CUST-2860,4040.1,Credit Card,Authentication Failed,3,1,1,49068.62,0
TXN-15266,CUST-2567,10022.42,Net Banking,Temporary Bank/Network Error,12,1,5,117548.97,1
TXN-15267,CUST-2168,8677.85,Wallet,Card Expired,6,1,1,53612.12,0
TXN-15268,CUST-2658,9601.21,UPI,Insufficient Funds,8,0,0,86571.03,0
TXN-15269,CUST-2608,6420.01,Credit Card,Authentication Failed,5,0,2,80252.27,0
TXN-15270,CUST-1680,3831.88,Net Banking,Temporary Bank/Network Error,9,0,1,26071.58,1
TXN-15271,CUST-3373,6479.41,Net Banking,Insufficient Funds,10,0,0,82971.57,0
TXN-15272,CUST-2346,5406.35,Credit Card,Temporary Bank/Network Error,4,1,1,42986.9,1
TXN-15273,CUST-1053,13141.9,Wallet,Payment Gateway Timeout,5,1,0,71769.31,1
TXN-15274,CUST-2081,3845.99,Net Banking,Temporary Bank/Network Error,7,1,0,20640.38,1
TXN-15275,CUST-2704,6722.67,Net Banking,Payment Gateway Timeout,4,0,1,42769.6,0
TXN-15276,CUST-1096,4610.11,Debit Card,Temporary Bank/Network Error,9,1,0,96899.73,1
TXN-15277,CUST-2340,7246.8,UPI,Card Expired,11,1,1,44495.04,1
TXN-15278,CUST-3149,5305.34,Debit Card,Temporary Bank/Network Error,7,1,0,87724.34,1
TXN-15279,CUST-1863,14026.9,Credit Card,Temporary Bank/Network Error,8,0,1,87225.39,1
TXN-15280,CUST-1399,7910.24,Debit Card,Insufficient Funds,6,1,0,116677.1,0
TXN-15281,CUST-2931,7136.82,Wallet,Insufficient Funds,5,0,1,36820.89,0
TXN-15282,CUST-1641,13820.91,UPI,Insufficient Funds,7,1,1,65329.44,0
TXN-15283,CUST-1381,10454.42,Net Banking,Insufficient Funds,14,1,1,114630.73,1
TXN-15284,CUST-2585,12415.95,UPI,Temporary Bank/Network Error,10,1,0,134105.78,1
TXN-15285,CUST-2230,7196.68,UPI,Temporary Bank/Network Error,6,0,1,27239.3,0
TXN-15286,CUST-2619,10742.95,Credit Card,Insufficient Funds,7,0,1,64266.19,0
TXN-15287,CUST-3271,12365.55,Wallet,Temporary Bank/Network Error,10,1,3,107774.43,1
TXN-15288,CUST-3224,3444.34,Debit Card,Insufficient Funds,10,1,1,70436.14,1
TXN-15289,CUST-3421,6162.42,Net Banking,Payment Gateway Timeout,14,1,2,43499.88,1
TXN-15290,CUST-3443,4758.48,UPI,Card Expired,5,1,4,58200.85,0
TXN-15291,CUST-2787,5321.9,Credit Card,Temporary Bank/Network Error,7,0,1,33934.59,1
TXN-15292,CUST-1132,3769.61,UPI,Insufficient Funds,13,0,2,72552.34,0
TXN-15293,CUST-1220,6642.98,Credit Card,Payment Gateway Timeout,11,1,0,69870.06,1
TXN-15294,CUST-1360,6519.92,Credit Card,Payment Gateway Timeout,11,0,3,47492.53,0
TXN-15295,CUST-2858,4873.65,Credit Card,Insufficient Funds,11,0,1,144963.66,0
TXN-15296,CUST-1868,5667.4,Net Banking,Payment Gateway Timeout,7,1,1,37189.55,1
TXN-15297,CUST-1816,18550.83,UPI,Card Expired,7,0,2,154183.26,0
TXN-15298,CUST-1207,2474.28,Debit Card,Insufficient Funds,6,1,2,50366.63,0
TXN-15299,CUST-2866,2688.4,UPI,Payment Gateway Timeout,8,1,1,143235.03,1
TXN-15300,CUST-1954,5437.35,Net Banking,Temporary Bank/Network Error,8,1,1,63597.77,1
TXN-15301,CUST-1917,5841.11,UPI,Temporary Bank/Network Error,8,1,1,54725.74,1
TXN-15302,CUST-3119,6145.31,Debit Card,Temporary Bank/Network Error,10,1,2,31743.2,1
TXN-15303,CUST-2878,13988.53,Net Banking,Temporary Bank/Network Error,9,0,1,95661.04,1
TXN-15304,CUST-2049,4677.7,Debit Card,Insufficient Funds,1,1,1,49772.17,0
TXN-15305,CUST-1486,14154.09,Credit Card,Payment Gateway Timeout,11,0,4,50470.39,0
TXN-15306,CUST-2716,3377.32,UPI,Card Expired,6,0,0,45120.13,0
TXN-15307,CUST-2155,9044.3,UPI,Card Expired,8,0,3,55954.2,0
TXN-15308,CUST-2307,4598.2,Debit Card,Insufficient Funds,11,1,4,69554.81,0
TXN-15309,CUST-3465,3255.03,UPI,Insufficient Funds,9,1,2,63955.71,1
TXN-15310,CUST-2294,7724.53,UPI,Card Expired,4,0,0,27702.17,0
TXN-15311,CUST-1523,10865.67,Debit Card,Payment Gateway Timeout,12,1,3,50546.18,1
TXN-15312,CUST-1994,6768.8,UPI,Temporary Bank/Network Error,10,0,1,120238.65,1
TXN-15313,CUST-2288,3438.41,Credit Card,Insufficient Funds,10,1,2,71534.84,1
TXN-15314,CUST-2289,13158.85,UPI,Payment Gateway Timeout,8,1,3,63625.53,1
TXN-15315,CUST-1589,4193.83,Credit Card,Temporary Bank/Network Error,5,0,1,85795.57,0
TXN-15316,CUST-1142,4813.12,UPI,Temporary Bank/Network Error,7,1,3,82909.5,1
TXN-15317,CUST-2341,17999.67,UPI,Payment Gateway Timeout,6,1,2,82082.63,1
TXN-15318,CUST-2643,12314.84,Net Banking,Card Expired,13,0,4,56650.04,0
TXN-15319,CUST-1589,10665.68,UPI,Temporary Bank/Network Error,8,0,1,265111.12,1
TXN-15320,CUST-2412,7373.3,Credit Card,Temporary Bank/Network Error,5,0,3,122479.12,0
TXN-15321,CUST-1889,2743.68,Credit Card,Payment Gateway Timeout,8,0,0,105366.27,1
TXN-15322,CUST-1353,9412.97,Debit Card,Insufficient Funds,12,0,1,76381.03,0
TXN-15323,CUST-2892,9699.36,Debit Card,Card Expired,13,0,1,145807.51,0
